transaction_id,reference_number,account_id,transaction_timestamp,transaction_type,transaction_category,merchant_id,amount,currency,channel,balance_after_transaction,status,remarks
TXN000013457,34DBE0418E474618,ACC000483,2024-04-08 16:31:00,Debit,Cash,,15310.49,INR,Cash,29114.94,SUCCESS,Cash Deposit
TXN000013458,74FA3F3426AC48C7,ACC000382,2024-04-08 16:33:00,Debit,Cash,,18889.13,INR,Cash,928.43,SUCCESS,Cash Deposit
TXN000013459,DE57A94FAE2D4A21,ACC000193,2024-04-08 16:46:00,Debit,Credit Card,MER0031,16061.62,INR,Credit Card,465175.36,SUCCESS,Card Payment
TXN000013460,0C1D4654CF6248DD,ACC000677,2024-04-08 17:26:00,Credit,Cash,,11266.13,INR,Cash,34863.65,SUCCESS,Cash Deposit
TXN000013461,DAB5735099E1427C,ACC000616,2024-04-08 17:36:00,Debit,Credit Card,MER0081,6901.35,INR,Credit Card,15627.11,SUCCESS,Card Payment
TXN000013462,57476B9819C54D4A,ACC000590,2024-04-08 17:42:00,Credit,Mobile Banking,,19493.64,INR,Mobile Banking,83647.02,SUCCESS,Online Banking
TXN000013463,A6B80F2248C643DF,ACC000312,2024-04-08 17:50:00,Debit,Credit Card,MER0076,4025.94,INR,Credit Card,235701.03,SUCCESS,Card Payment
TXN000013464,F90CBC9749FC4604,ACC000021,2024-04-08 18:27:00,Debit,NEFT,,6346.84,INR,NEFT,175572.15,SUCCESS,NEFT Transfer
TXN000013465,3453F3C4EB7B4D4F,ACC000367,2024-04-08 18:28:00,Debit,Mobile Banking,,589.21,INR,Mobile Banking,434975.84,SUCCESS,Online Banking
TXN000013466,1CC8523092374130,ACC000019,2024-04-08 18:48:00,Debit,ATM,,13518.8,INR,ATM,4485.99,SUCCESS,ATM Withdrawal
TXN000013467,0698326F829A4D1F,ACC000035,2024-04-08 18:52:00,Debit,Mobile Banking,,1278.49,INR,Mobile Banking,278498.6,SUCCESS,Online Banking
TXN000013468,039A405F7FB94B8F,ACC000441,2024-04-08 18:54:00,Debit,Mobile Banking,,4734.26,INR,Mobile Banking,667637.69,SUCCESS,Online Banking
TXN000013469,8623635E5E164C9E,ACC000117,2024-04-08 19:02:00,Debit,Debit Card,MER0042,10325.01,INR,Debit Card,486358.11,SUCCESS,POS Purchase
TXN000013470,28CDD675208C4921,ACC000364,2024-04-08 19:09:00,Debit,ATM,,3999.43,INR,ATM,402585.29,SUCCESS,ATM Withdrawal
TXN000013471,3E5583D288964394,ACC000529,2024-04-08 19:11:00,Debit,Debit Card,MER0037,12979.97,INR,Debit Card,30807.08,SUCCESS,POS Purchase
TXN000013472,FB0D912D5BE948B5,ACC000272,2024-04-08 19:22:00,Debit,Debit Card,MER0062,1296.53,INR,Debit Card,447026.93,SUCCESS,POS Purchase
TXN000013473,14BC81ABB59E4263,ACC000308,2024-04-08 19:24:00,Debit,Debit Card,MER0033,8943.15,INR,Debit Card,26576.05,SUCCESS,POS Purchase
TXN000013474,473A93892AD84790,ACC000655,2024-04-08 19:27:00,Debit,Debit Card,MER0025,12298.17,INR,Debit Card,20559.32,SUCCESS,POS Purchase
TXN000013475,413E0CC9F37D4F18,ACC000355,2024-04-08 19:32:00,Debit,Credit Card,MER0028,9256.14,INR,Credit Card,216017.92,SUCCESS,Card Payment
TXN000013476,D94EE736D87E40D7,ACC000283,2024-04-08 19:49:00,Credit,Mobile Banking,,2256.4,INR,Mobile Banking,203380.95,SUCCESS,Online Banking
TXN000013477,263C4151EDC144A0,ACC000750,2024-04-08 19:49:00,Debit,UPI,MER0050,17482.1,INR,UPI,32704.76,SUCCESS,UPI Payment
TXN000013478,C117B0D1E4D0498B,ACC000384,2024-04-08 19:54:00,Debit,ATM,,4548.57,INR,ATM,222756.59,SUCCESS,ATM Withdrawal
TXN000013479,A37D6504F82C4620,ACC000059,2024-04-08 20:54:00,Debit,Mobile Banking,,18006.7,INR,Mobile Banking,401033.07,SUCCESS,Online Banking
TXN000013480,27931C233F174186,ACC000072,2024-04-08 20:58:00,Debit,Cash,,3765.02,INR,Cash,156971.32,SUCCESS,Cash Deposit
TXN000013481,022AD77AFC774A43,ACC000659,2024-04-08 21:16:00,Debit,Mobile Banking,,17599.44,INR,Mobile Banking,294900.38,SUCCESS,Online Banking
TXN000013482,FF96A5E4B6CD436A,ACC000692,2024-04-08 21:25:00,Credit,IMPS,,11610.19,INR,IMPS,135625.9,SUCCESS,IMPS Transfer
TXN000013483,D17D5882F8AE4B64,ACC000273,2024-04-08 21:26:00,Debit,IMPS,,5136.76,INR,IMPS,156060.16,SUCCESS,IMPS Transfer
TXN000013484,24E1FD5D6AF447EC,ACC000645,2024-04-08 21:49:00,Credit,UPI,MER0008,14052.49,INR,UPI,63808.63,SUCCESS,UPI Payment
TXN000013485,6073AE3CB9684B5F,ACC000131,2024-04-08 22:08:00,Debit,Debit Card,MER0042,10163.45,INR,Debit Card,408442.54,SUCCESS,POS Purchase
TXN000013486,9E4A811F83374DAF,ACC000191,2024-04-08 22:14:00,Credit,UPI,MER0018,429.88,INR,UPI,452474.47,SUCCESS,UPI Payment
TXN000013487,E00893717D3A4011,ACC000383,2024-04-08 22:16:00,Credit,ATM,,7036.79,INR,ATM,36702.05,SUCCESS,ATM Withdrawal
TXN000013488,7F87F17948334ECA,ACC000384,2024-04-08 22:22:00,Credit,Debit Card,MER0025,4007.02,INR,Debit Card,237094.83,SUCCESS,POS Purchase
TXN000013489,D70482B9A98E497B,ACC000028,2024-04-08 22:31:00,Debit,Credit Card,MER0008,4598.06,INR,Credit Card,381016.23,SUCCESS,Card Payment
TXN000013490,3F2E68CCB4434229,ACC000358,2024-04-08 22:51:00,Debit,Credit Card,MER0035,6442.71,USD,Credit Card,42897.67,SUCCESS,Card Payment
TXN000013491,8877BE882C03494A,ACC000798,2024-04-08 23:00:00,Credit,Cash,,5803.83,INR,Cash,487335.36,SUCCESS,Cash Deposit
TXN000013492,FBFB61DEF2384AE6,ACC000086,2024-04-08 23:04:00,Credit,NEFT,,16784.68,INR,NEFT,273982.87,SUCCESS,NEFT Transfer
TXN000013493,0768EEF29FD94A04,ACC000416,2024-04-08 23:10:00,Credit,Cash,,4304.03,INR,Cash,527401.38,SUCCESS,Cash Deposit
TXN000013494,48BEDEB740DB4EDE,ACC000435,2024-04-08 23:46:00,Debit,Mobile Banking,,6529.0,INR,Mobile Banking,241681.0,SUCCESS,Online Banking
TXN000013495,4E1E22EDF5954B25,ACC000519,2024-04-08 23:46:00,Credit,Cash,,10384.26,INR,Cash,29944.66,SUCCESS,Cash Deposit
TXN000013496,3F0F6445D3D84010,ACC000296,2024-04-09 00:19:00,Credit,Credit Card,MER0080,41340.83,INR,Credit Card,58286.08,SUCCESS,Card Payment
TXN000013497,BFF5AEFA10834903,ACC000294,2024-04-09 00:25:00,Debit,Cash,,15616.08,INR,Cash,370644.31,SUCCESS,Cash Deposit
TXN000013498,B46C180C8F004512,ACC000305,2024-04-09 00:25:00,Debit,ATM,,9790.75,INR,ATM,321099.56,SUCCESS,ATM Withdrawal
TXN000013499,E14490C5701F4215,ACC000054,2024-04-09 00:34:00,Debit,IMPS,,15772.7,INR,IMPS,149398.04,SUCCESS,IMPS Transfer
TXN000013500,DDCB344F47C54635,ACC000772,2024-04-09 00:49:00,Debit,Cash,,4216.88,INR,Cash,466975.94,SUCCESS,Cash Deposit
TXN000013501,C4B3CF571B8E4E97,ACC000141,2024-04-09 00:50:00,Debit,Cash,,14699.41,INR,Cash,279055.36,SUCCESS,Cash Deposit
TXN000013502,D592CBE0EB9C4DBE,ACC000523,2024-04-09 01:02:00,Debit,UPI,MER0002,10425.67,INR,UPI,103739.25,SUCCESS,UPI Payment
TXN000013503,FD06258601974031,ACC000155,2024-04-09 01:18:00,Debit,Credit Card,MER0033,16848.12,USD,Credit Card,440947.32,SUCCESS,Card Payment
TXN000013504,9C21522264F447C2,ACC000283,2024-04-09 01:22:00,Debit,NEFT,,19704.09,INR,NEFT,33596.29,SUCCESS,NEFT Transfer
TXN000013505,FF00AC69BA4043E3,ACC000306,2024-04-09 01:39:00,Debit,Mobile Banking,,17453.51,INR,Mobile Banking,210054.88,SUCCESS,Online Banking
TXN000013506,68D1AD75AF604444,ACC000541,2024-04-09 01:39:00,Debit,UPI,MER0056,11188.11,INR,UPI,23279.55,SUCCESS,UPI Payment
TXN000013507,10A10B42B6D64479,ACC000016,2024-04-09 01:54:00,Debit,NEFT,,17803.12,INR,NEFT,208593.15,SUCCESS,NEFT Transfer
TXN000013508,BE4961766CF5480C,ACC000649,2024-04-09 01:54:00,Debit,UPI,MER0062,10233.83,INR,UPI,37462.33,SUCCESS,UPI Payment
TXN000013509,BAE8392BDA864A39,ACC000266,2024-04-09 02:01:00,Debit,NEFT,,459.97,INR,NEFT,390072.8,SUCCESS,NEFT Transfer
TXN000013510,49E9BD4B9B9943C9,ACC000738,2024-04-09 02:02:00,Credit,UPI,MER0068,10427.32,USD,UPI,173683.24,SUCCESS,UPI Payment
TXN000013511,D7E04CB2DBE840BA,ACC000029,2024-04-09 02:05:00,Debit,Mobile Banking,,7972.92,INR,Mobile Banking,662300.31,SUCCESS,Online Banking
TXN000013512,5EEEE9327F934DE2,ACC000412,2024-04-09 02:17:00,Credit,UPI,MER0016,2691.83,INR,UPI,542833.25,SUCCESS,UPI Payment
TXN000013513,19D1B71B1B3E4F88,ACC000195,2024-04-09 02:35:00,Debit,Debit Card,MER0015,4088.39,INR,Debit Card,134106.89,SUCCESS,POS Purchase
TXN000013514,08C0726C487B44B4,ACC000742,2024-04-09 02:52:00,Credit,Cash,,9386.68,INR,Cash,372837.4,SUCCESS,Cash Deposit
TXN000013515,8F9B80E7A43642C9,ACC000683,2024-04-09 02:57:00,Debit,Debit Card,MER0044,7268.13,INR,Debit Card,71449.03,SUCCESS,POS Purchase
TXN000013516,7E18E04D00294707,ACC000368,2024-04-09 02:58:00,Credit,UPI,MER0065,7260.03,INR,UPI,297327.53,SUCCESS,UPI Payment
TXN000013517,0A1A35ED3FAF421C,ACC000165,2024-04-09 03:45:00,Debit,Mobile Banking,,16222.58,INR,Mobile Banking,95862.64,SUCCESS,Online Banking
TXN000013518,426113E8E2E242EE,ACC000273,2024-04-09 03:51:00,Debit,Debit Card,MER0010,9510.22,INR,Debit Card,120100.73,SUCCESS,POS Purchase
TXN000013519,BD4015D40F7F431D,ACC000675,2024-04-09 04:04:00,Debit,Mobile Banking,,4691.76,INR,Mobile Banking,65024.44,SUCCESS,Online Banking
TXN000013520,74C6F1FEAD714C09,ACC000034,2024-04-09 04:08:00,Debit,ATM,,135.21,INR,ATM,583007.31,SUCCESS,ATM Withdrawal
TXN000013521,4B3431AD81BC4920,ACC000420,2024-04-09 04:22:00,Debit,ATM,,3370.85,INR,ATM,90161.27,SUCCESS,ATM Withdrawal
TXN000013522,CA23490E519F4FD6,ACC000236,2024-04-09 04:41:00,Credit,Debit Card,MER0022,6838.3,INR,Debit Card,290760.83,SUCCESS,POS Purchase
TXN000013523,8469BB2E70BB4284,ACC000322,2024-04-09 04:59:00,Debit,IMPS,,16806.63,INR,IMPS,259317.24,FAILED,IMPS Transfer
TXN000013524,6B32407A34D34659,ACC000180,2024-04-09 05:08:00,Debit,ATM,,4019.17,INR,ATM,278914.34,SUCCESS,ATM Withdrawal
TXN000013525,779CCFE48FE54741,ACC000283,2024-04-09 05:10:00,Debit,UPI,MER0068,13985.69,INR,UPI,31608.85,SUCCESS,UPI Payment
TXN000013526,858B036186134586,ACC000337,2024-04-09 05:20:00,Debit,Mobile Banking,,9496.13,INR,Mobile Banking,334726.22,SUCCESS,Online Banking
TXN000013527,734742FE1A7349B4,ACC000072,2024-04-09 05:29:00,Credit,IMPS,,7317.63,INR,IMPS,186430.6,SUCCESS,IMPS Transfer
TXN000013528,88E7D40872D64E76,ACC000658,2024-04-09 05:29:00,Debit,IMPS,,9625.51,INR,IMPS,295534.48,SUCCESS,IMPS Transfer
TXN000013529,9C13169402F14EC8,ACC000182,2024-04-09 05:33:00,Debit,Debit Card,MER0005,19112.65,INR,Debit Card,8762.13,SUCCESS,POS Purchase
TXN000013530,991A40CEF07F418F,ACC000194,2024-04-09 05:37:00,Debit,ATM,,16389.59,INR,ATM,494831.84,SUCCESS,ATM Withdrawal
TXN000013531,072B974AE2104055,ACC000309,2024-04-09 05:56:00,Debit,Debit Card,MER0062,5094.97,INR,Debit Card,697318.43,SUCCESS,POS Purchase
TXN000013532,99706AAF8E164471,ACC000783,2024-04-09 06:16:00,Debit,NEFT,,11739.19,INR,NEFT,344706.74,SUCCESS,NEFT Transfer
TXN000013533,141CCC61B06244C7,ACC000593,2024-04-09 06:18:00,Debit,NEFT,,17895.59,INR,NEFT,22020.4,SUCCESS,NEFT Transfer
TXN000013534,BCEBE8D6B6AD442F,ACC000016,2024-04-09 06:45:00,Debit,UPI,MER0027,6205.04,INR,UPI,196757.81,SUCCESS,UPI Payment
TXN000013535,AA0723BFE7154E7A,ACC000379,2024-04-09 06:55:00,Credit,Cash,,9915.96,INR,Cash,37659.93,SUCCESS,Cash Deposit
TXN000013536,1DD36EE703D04DD5,ACC000517,2024-04-09 07:14:00,Credit,Mobile Banking,,16444.2,INR,Mobile Banking,248240.88,SUCCESS,Online Banking
TXN000013537,F492CFA6662B4E29,ACC000684,2024-04-09 07:36:00,Debit,IMPS,,3462.95,INR,IMPS,33600.33,SUCCESS,IMPS Transfer
TXN000013538,F06824C3CADF4CE9,ACC000423,2024-04-09 07:42:00,Debit,IMPS,,12054.68,INR,IMPS,9432.93,SUCCESS,IMPS Transfer
TXN000013539,4A9A0081DC2D4838,ACC000216,2024-04-09 07:47:00,Debit,Cash,,13902.35,USD,Cash,229069.4,SUCCESS,Cash Deposit
TXN000013540,018AE2381AF5469E,ACC000084,2024-04-09 07:48:00,Debit,NEFT,,19347.21,INR,NEFT,296249.63,SUCCESS,NEFT Transfer
TXN000013541,E3DAB5DF9DF14E6D,ACC000466,2024-04-09 07:48:00,Debit,NEFT,,15453.61,INR,NEFT,384021.19,SUCCESS,NEFT Transfer
TXN000013542,88A4D0FEB800465C,ACC000077,2024-04-09 07:54:00,Credit,NEFT,,959.33,INR,NEFT,63255.87,SUCCESS,NEFT Transfer
TXN000013543,18901AD858B54EA0,ACC000074,2024-04-09 08:12:00,Debit,Debit Card,MER0064,2892.31,INR,Debit Card,124384.6,FAILED,POS Purchase
TXN000013544,07F751BE5212410B,ACC000179,2024-04-09 08:25:00,Credit,Cash,,19507.81,INR,Cash,562886.56,SUCCESS,Cash Deposit
TXN000013545,C0E6239C653D4568,ACC000624,2024-04-09 08:28:00,Debit,UPI,MER0062,15863.86,INR,UPI,62299.27,SUCCESS,UPI Payment
TXN000013546,A36A24EC749C489B,ACC000503,2024-04-09 08:53:00,Debit,UPI,MER0053,16938.46,INR,UPI,205360.59,SUCCESS,UPI Payment
TXN000013547,F60B55F8D71942BA,ACC000663,2024-04-09 09:03:00,Credit,NEFT,,16516.65,INR,NEFT,492604.62,SUCCESS,NEFT Transfer
TXN000013548,04EF33E712B244C1,ACC000722,2024-04-09 09:06:00,Credit,Cash,,15232.45,USD,Cash,15585.27,SUCCESS,Cash Deposit
TXN000013549,352F5D09580241AE,ACC000410,2024-04-09 09:38:00,Debit,Cash,,13829.67,INR,Cash,37562.48,SUCCESS,Cash Deposit
TXN000013550,B6CA45723BB24848,ACC000250,2024-04-09 09:39:00,Debit,NEFT,,18441.27,INR,NEFT,103407.27,SUCCESS,NEFT Transfer
TXN000013551,060CBE9C529840D9,ACC000109,2024-04-09 09:50:00,Debit,Cash,,12914.54,INR,Cash,35150.86,SUCCESS,Cash Deposit
TXN000013552,60ADBCB7F45740EC,ACC000325,2024-04-09 09:50:00,Debit,ATM,,2542.46,INR,ATM,150399.65,SUCCESS,ATM Withdrawal
TXN000013553,0D25CF0EAF674E62,ACC000027,2024-04-09 10:17:00,Debit,NEFT,,1763.82,INR,NEFT,43313.12,SUCCESS,NEFT Transfer
TXN000013554,E8CE07E8F9784AB1,ACC000545,2024-04-09 11:08:00,Debit,IMPS,,2287.58,INR,IMPS,248164.04,SUCCESS,IMPS Transfer
TXN000013555,B96C3F59BD21488C,ACC000588,2024-04-09 11:10:00,Credit,Cash,,9891.19,INR,Cash,185825.54,FAILED,Cash Deposit
TXN000013556,F439F77CFE1F4FCA,ACC000378,2024-04-09 11:18:00,Debit,Debit Card,MER0068,9955.15,INR,Debit Card,79505.58,SUCCESS,POS Purchase
TXN000013557,D90DD793D210498C,ACC000050,2024-04-09 11:33:00,Credit,Cash,,11547.2,INR,Cash,33300.75,SUCCESS,Cash Deposit
TXN000013558,947EF23A78884EB0,ACC000468,2024-04-09 11:51:00,Credit,NEFT,,5759.81,INR,NEFT,77820.52,SUCCESS,NEFT Transfer
TXN000013559,E2D47EEF1D7F4050,ACC000695,2024-04-09 12:27:00,Credit,Debit Card,MER0031,15652.86,INR,Debit Card,42717.91,SUCCESS,POS Purchase
TXN000013560,BA0ADB5B5D614048,ACC000311,2024-04-09 12:29:00,Debit,NEFT,,3471.18,INR,NEFT,245765.29,SUCCESS,NEFT Transfer
TXN000013561,8ECD3EBB44D94F0F,ACC000662,2024-04-09 12:36:00,Credit,Cash,,3618.78,INR,Cash,327777.6,SUCCESS,Cash Deposit
TXN000013562,141FC33A28F24E4B,ACC000641,2024-04-09 12:44:00,Credit,Credit Card,MER0070,2819.2,INR,Credit Card,383446.98,SUCCESS,Card Payment
TXN000013563,574088CBB2824E87,ACC000061,2024-04-09 12:48:00,Debit,Credit Card,MER0068,10336.53,INR,Credit Card,139735.79,SUCCESS,Card Payment
TXN000013564,F5544004130E4D25,ACC000371,2024-04-09 13:02:00,Debit,Credit Card,MER0028,9371.4,INR,Credit Card,29305.95,SUCCESS,Card Payment
TXN000013565,615FF8438EF54533,ACC000748,2024-04-09 13:17:00,Debit,Debit Card,MER0045,19549.45,INR,Debit Card,346267.44,SUCCESS,POS Purchase
TXN000013566,C59DA9757BBC4D31,ACC000475,2024-04-09 13:23:00,Debit,ATM,,17388.88,INR,ATM,536378.35,SUCCESS,ATM Withdrawal
TXN000013567,CF3096B256DD4ED3,ACC000181,2024-04-09 13:26:00,Debit,UPI,MER0018,14732.78,INR,UPI,5423.69,SUCCESS,UPI Payment
TXN000013568,ADC62EF2B2C44D22,ACC000786,2024-04-09 13:28:00,Debit,Cash,,13195.37,INR,Cash,6026.73,SUCCESS,Cash Deposit
TXN000013569,78EB499FB3104A1B,ACC000454,2024-04-09 13:42:00,Debit,ATM,,14024.18,INR,ATM,437345.38,SUCCESS,ATM Withdrawal
TXN000013570,3169F41DA2A041EC,ACC000036,2024-04-09 13:50:00,Debit,NEFT,,8086.31,INR,NEFT,173978.78,SUCCESS,NEFT Transfer
TXN000013571,D8121BC1D6734001,ACC000714,2024-04-09 14:14:00,Debit,Credit Card,MER0085,3168.8,INR,Credit Card,219124.49,SUCCESS,Card Payment
TXN000013572,1F6F68AB64644120,ACC000074,2024-04-09 14:15:00,Debit,NEFT,,1947.35,INR,NEFT,136395.95,SUCCESS,NEFT Transfer
TXN000013573,0F1B47C622A242D8,ACC000246,2024-04-09 14:15:00,Debit,IMPS,,8822.79,INR,IMPS,418502.13,SUCCESS,IMPS Transfer
TXN000013574,F80E6AEB2218450B,ACC000208,2024-04-09 14:23:00,Debit,Credit Card,MER0029,12436.78,INR,Credit Card,222460.69,SUCCESS,Card Payment
TXN000013575,BAD7C77CF3F54785,ACC000326,2024-04-09 14:33:00,Debit,NEFT,,7604.89,INR,NEFT,574517.61,SUCCESS,NEFT Transfer
TXN000013576,39AE53E4F5A3429D,ACC000073,2024-04-09 14:53:00,Debit,Credit Card,MER0016,19995.87,INR,Credit Card,11111.34,SUCCESS,Card Payment
TXN000013577,9F59E756AB8B405F,ACC000543,2024-04-09 15:01:00,Debit,Debit Card,MER0069,4546.62,INR,Debit Card,101849.79,SUCCESS,POS Purchase
TXN000013578,CA21F4F138E5433D,ACC000531,2024-04-09 15:28:00,Debit,Cash,,3683.46,INR,Cash,20133.53,SUCCESS,Cash Deposit
TXN000013579,27517E284F634670,ACC000455,2024-04-09 15:39:00,Credit,IMPS,,15331.12,INR,IMPS,46020.46,SUCCESS,IMPS Transfer
TXN000013580,F035DA1A8C1A4FAD,ACC000736,2024-04-09 15:45:00,Credit,IMPS,,9012.76,INR,IMPS,80884.61,SUCCESS,IMPS Transfer
TXN000013581,7DE5AA53132E473B,ACC000055,2024-04-09 16:03:00,Debit,NEFT,,16728.36,INR,NEFT,200942.38,SUCCESS,NEFT Transfer
TXN000013582,D72222B0B93942F3,ACC000182,2024-04-09 16:08:00,Credit,ATM,,18131.12,INR,ATM,22987.35,SUCCESS,ATM Withdrawal
TXN000013583,7A9D2603DDC04A5C,ACC000529,2024-04-09 16:12:00,Credit,Credit Card,MER0025,12211.16,INR,Credit Card,42062.12,SUCCESS,Card Payment
TXN000013584,4C8A538C5A994D08,ACC000310,2024-04-09 16:19:00,Debit,NEFT,,6198.84,INR,NEFT,29861.76,SUCCESS,NEFT Transfer
TXN000013585,E55040CA22104BD0,ACC000446,2024-04-09 16:32:00,Credit,Debit Card,MER0068,9118.37,INR,Debit Card,591920.44,SUCCESS,POS Purchase
TXN000013586,9CC3541DAD61419E,ACC000602,2024-04-09 16:35:00,Debit,Mobile Banking,,12950.97,INR,Mobile Banking,7897.37,SUCCESS,Online Banking
TXN000013587,60FC4013C9714994,ACC000714,2024-04-09 16:37:00,Debit,UPI,MER0018,9367.28,INR,UPI,114140.86,SUCCESS,UPI Payment
TXN000013588,E4A2E9934E3C49FA,ACC000514,2024-04-09 16:45:00,Debit,Mobile Banking,,19984.64,INR,Mobile Banking,368736.75,SUCCESS,Online Banking
TXN000013589,D4A8A9C2423949E7,ACC000375,2024-04-09 16:50:00,Debit,ATM,,6039.09,INR,ATM,538855.58,SUCCESS,ATM Withdrawal
TXN000013590,97B8BADB2DA44DB2,ACC000574,2024-04-09 16:52:00,Debit,IMPS,,3864.9,INR,IMPS,53894.9,SUCCESS,IMPS Transfer
TXN000013591,52F99E9D51CD4C5C,ACC000088,2024-04-09 16:53:00,Debit,IMPS,,9578.67,INR,IMPS,106660.17,SUCCESS,IMPS Transfer
TXN000013592,8EC39D30C8B34F95,ACC000153,2024-04-09 16:58:00,Debit,Mobile Banking,,15117.11,USD,Mobile Banking,327837.43,SUCCESS,Online Banking
TXN000013593,6FD5822F66BB4C20,ACC000353,2024-04-09 16:58:00,Debit,Credit Card,MER0079,17451.24,INR,Credit Card,301030.74,SUCCESS,Card Payment
TXN000013594,254F15769DD5453C,ACC000622,2024-04-09 17:06:00,Credit,IMPS,,7819.59,INR,IMPS,78780.21,SUCCESS,IMPS Transfer
TXN000013595,E1C09F0F8CDC4A9E,ACC000551,2024-04-09 17:20:00,Debit,Mobile Banking,,17396.16,INR,Mobile Banking,153370.15,SUCCESS,Online Banking
TXN000013596,B341C1F4C1004CFD,ACC000209,2024-04-09 17:23:00,Debit,NEFT,,19862.04,INR,NEFT,252467.37,SUCCESS,NEFT Transfer
TXN000013597,41A26201A262480D,ACC000767,2024-04-09 17:24:00,Credit,Mobile Banking,,19842.42,INR,Mobile Banking,49442.56,SUCCESS,Online Banking
TXN000013598,129AE1B9D9344AA8,ACC000626,2024-04-09 17:27:00,Debit,Mobile Banking,,14943.54,INR,Mobile Banking,574211.15,SUCCESS,Online Banking
TXN000013599,AA4096E03B93409F,ACC000141,2024-04-09 17:28:00,Credit,Debit Card,MER0080,13167.17,INR,Debit Card,376475.89,SUCCESS,POS Purchase
TXN000013600,8E40A34FE24B45B6,ACC000340,2024-04-09 18:24:00,Debit,Credit Card,MER0022,14885.03,INR,Credit Card,539465.74,SUCCESS,Card Payment
TXN000013601,5D04B823CE784B13,ACC000314,2024-04-09 18:35:00,Debit,UPI,MER0049,6597.74,INR,UPI,14262.08,SUCCESS,UPI Payment
TXN000013602,D07072571E2F4C4A,ACC000781,2024-04-09 18:35:00,Credit,Debit Card,MER0063,12276.64,INR,Debit Card,41622.91,PENDING,POS Purchase
TXN000013603,162F5AF142CE4337,ACC000067,2024-04-09 18:37:00,Credit,ATM,,2571.02,INR,ATM,231007.63,SUCCESS,ATM Withdrawal
TXN000013604,C55910DF26A8482A,ACC000379,2024-04-09 18:53:00,Debit,Cash,,953.8,INR,Cash,151518.24,SUCCESS,Cash Deposit
TXN000013605,A2EEEBBD57A1444E,ACC000105,2024-04-09 18:57:00,Credit,ATM,,3972.4,INR,ATM,372530.89,FAILED,ATM Withdrawal
TXN000013606,AB444D2B4FDB4CC8,ACC000342,2024-04-09 18:59:00,Debit,Credit Card,MER0070,17639.04,INR,Credit Card,19127.04,SUCCESS,Card Payment
TXN000013607,CE26D8D1B1944EFD,ACC000759,2024-04-09 19:03:00,Debit,IMPS,,6405.26,INR,IMPS,19582.45,SUCCESS,IMPS Transfer
TXN000013608,D4901C971AA94596,ACC000366,2024-04-09 19:08:00,Debit,Debit Card,MER0084,4317.97,INR,Debit Card,138356.51,SUCCESS,POS Purchase
TXN000013609,7CD5BCE17F9345FA,ACC000017,2024-04-09 19:09:00,Credit,NEFT,,9031.04,INR,NEFT,442075.34,SUCCESS,NEFT Transfer
TXN000013610,CCFA7ADAD1C740E9,ACC000761,2024-04-09 19:10:00,Debit,UPI,MER0059,17741.02,INR,UPI,19482.1,SUCCESS,UPI Payment
TXN000013611,7C4D918DDD084BDF,ACC000162,2024-04-09 19:16:00,Debit,Credit Card,MER0022,19254.27,INR,Credit Card,31547.8,SUCCESS,Card Payment
TXN000013612,4E7D0C9AFF904BFA,ACC000451,2024-04-09 19:19:00,Debit,Debit Card,MER0075,6101.72,INR,Debit Card,420115.58,SUCCESS,POS Purchase
TXN000013613,C8FE5CC0C8614D47,ACC000581,2024-04-09 19:20:00,Credit,Credit Card,MER0033,19630.57,INR,Credit Card,398365.39,SUCCESS,Card Payment
TXN000013614,7E3C48122F124D10,ACC000530,2024-04-09 19:27:00,Debit,Debit Card,MER0021,2964.26,INR,Debit Card,34317.36,SUCCESS,POS Purchase
TXN000013615,6C02787F56CA4BD6,ACC000387,2024-04-09 19:42:00,Debit,Credit Card,MER0053,11782.46,INR,Credit Card,240374.64,SUCCESS,Card Payment
TXN000013616,4FA5D11ADCF24159,ACC000291,2024-04-09 19:56:00,Debit,Cash,,8389.49,INR,Cash,30137.42,SUCCESS,Cash Deposit
TXN000013617,443448BA4FE54D5D,ACC000350,2024-04-09 20:05:00,Credit,UPI,MER0066,1692.83,USD,UPI,445095.78,SUCCESS,UPI Payment
TXN000013618,765E1FA941C44CFA,ACC000388,2024-04-09 20:07:00,Debit,Credit Card,MER0003,8811.47,INR,Credit Card,504185.77,SUCCESS,Card Payment
TXN000013619,044021F84511491E,ACC000642,2024-04-09 20:21:00,Debit,ATM,,986.22,INR,ATM,161126.73,SUCCESS,ATM Withdrawal
TXN000013620,202387E71E604181,ACC000168,2024-04-09 20:27:00,Debit,IMPS,,1995.58,INR,IMPS,146621.52,SUCCESS,IMPS Transfer
TXN000013621,020DD6787AB8421C,ACC000455,2024-04-09 20:30:00,Debit,UPI,MER0034,14836.43,INR,UPI,29253.42,SUCCESS,UPI Payment
TXN000013622,C7E656BD51FB4EA5,ACC000799,2024-04-09 20:34:00,Debit,Cash,,5541.59,INR,Cash,348763.85,SUCCESS,Cash Deposit
TXN000013623,F3D35EFE92DF492F,ACC000432,2024-04-09 21:01:00,Debit,Mobile Banking,,711.09,INR,Mobile Banking,778.14,SUCCESS,Online Banking
TXN000013624,9FFA83F959954776,ACC000461,2024-04-09 21:06:00,Debit,ATM,,5436.04,INR,ATM,299943.33,SUCCESS,ATM Withdrawal
